street,streetLabel,namedAfter,namedAfterLabel,namedAfterDescription,genderLabel,birthYear,deathYear,occupationLabel,nationalityLabel
http://www.wikidata.org/entity/Q118608262,calle de Ardemans,http://www.wikidata.org/entity/Q7701077,Teodoro de Ardemans,"pintor, grabador, tratadista y arquitecto español",masculino,1661,1726,arquitecto,España
http://www.wikidata.org/entity/Q118608262,calle de Ardemans,http://www.wikidata.org/entity/Q7701077,Teodoro de Ardemans,"pintor, grabador, tratadista y arquitecto español",masculino,1664,1726,pintor,España
http://www.wikidata.org/entity/Q118608262,calle de Ardemans,http://www.wikidata.org/entity/Q7701077,Teodoro de Ardemans,"pintor, grabador, tratadista y arquitecto español",masculino,1661,1726,pintor,España
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2107506,Lupercio Leonardo de Argensola,"escritor, historiador, dramaturgo y poeta español",masculino,1559,1613,escritor,España
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2107506,Lupercio Leonardo de Argensola,"escritor, historiador, dramaturgo y poeta español",masculino,1559,1613,poeta,España
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2107506,Lupercio Leonardo de Argensola,"escritor, historiador, dramaturgo y poeta español",masculino,1559,1613,político,España
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2107506,Lupercio Leonardo de Argensola,"escritor, historiador, dramaturgo y poeta español",masculino,1559,1613,historiador,España
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2107506,Lupercio Leonardo de Argensola,"escritor, historiador, dramaturgo y poeta español",masculino,1559,1613,estadista,España
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2107506,Lupercio Leonardo de Argensola,"escritor, historiador, dramaturgo y poeta español",masculino,1559,1613,cronista,España
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2155112,Bartolomé Leonardo de Argensola,poeta e historiador aragonés,masculino,1562,1631,escritor,Reino de Aragón
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2155112,Bartolomé Leonardo de Argensola,poeta e historiador aragonés,masculino,1562,1631,poeta,Reino de Aragón
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2155112,Bartolomé Leonardo de Argensola,poeta e historiador aragonés,masculino,1562,1631,historiador,Reino de Aragón
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2155112,Bartolomé Leonardo de Argensola,poeta e historiador aragonés,masculino,1562,1631,presbítero católico de rito latino,Reino de Aragón
http://www.wikidata.org/entity/Q28525557,calle de Argensola,http://www.wikidata.org/entity/Q2155112,Bartolomé Leonardo de Argensola,poeta e historiador aragonés,masculino,1562,1631,cronista,Reino de Aragón
http://www.wikidata.org/entity/Q5740806,calle de Argumosa,http://www.wikidata.org/entity/Q5806709,Diego de Argumosa,médico español (1792-1865),masculino,1792,1865,médico,España
http://www.wikidata.org/entity/Q5740806,calle de Argumosa,http://www.wikidata.org/entity/Q5806709,Diego de Argumosa,médico español (1792-1865),masculino,1792,1865,político,España
http://www.wikidata.org/entity/Q5740806,calle de Argumosa,http://www.wikidata.org/entity/Q5806709,Diego de Argumosa,médico español (1792-1865),masculino,1792,1865,cirujano,España
http://www.wikidata.org/entity/Q5740806,calle de Argumosa,http://www.wikidata.org/entity/Q5806709,Diego de Argumosa,médico español (1792-1865),masculino,1792,1865,profesor titular,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1823,1894,compositor,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1821,1894,compositor,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1821,1894,compositor,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1823,1894,profesor,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1821,1894,profesor,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1821,1894,profesor,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1823,1894,artista escénico,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1821,1894,artista escénico,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1821,1894,artista escénico,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1823,1894,director,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1821,1894,director,España
http://www.wikidata.org/entity/Q29002218,calle de Arrieta,http://www.wikidata.org/entity/Q953785,Emilio Arrieta,compositor español,masculino,1821,1894,director,España
http://www.wikidata.org/entity/Q8255504,calle de Arturo Soria,http://www.wikidata.org/entity/Q715548,Arturo Soria,urbanista español,masculino,1844,1920,empresario,España
http://www.wikidata.org/entity/Q8255504,calle de Arturo Soria,http://www.wikidata.org/entity/Q715548,Arturo Soria,urbanista español,masculino,1844,1920,político,España
http://www.wikidata.org/entity/Q8255504,calle de Arturo Soria,http://www.wikidata.org/entity/Q715548,Arturo Soria,urbanista español,masculino,1844,1920,urbanista,España
http://www.wikidata.org/entity/Q8255504,calle de Arturo Soria,http://www.wikidata.org/entity/Q715548,Arturo Soria,urbanista español,masculino,1844,1920,funcionario,España
http://www.wikidata.org/entity/Q8255504,calle de Arturo Soria,http://www.wikidata.org/entity/Q715548,Arturo Soria,urbanista español,masculino,1844,1920,periodista de opinión,España
http://www.wikidata.org/entity/Q8255504,calle de Arturo Soria,http://www.wikidata.org/entity/Q715548,Arturo Soria,urbanista español,masculino,1844,1920,teósofo,España
http://www.wikidata.org/entity/Q47390567,calle de Ateca,http://www.wikidata.org/entity/Q1628439,Ateca,"municipio de la provincia de Zaragoza, España",,,,,
http://www.wikidata.org/entity/Q29564346,calle de Augusto Figueroa,http://www.wikidata.org/entity/Q16489206,Augusto Suárez de Figueroa,periodista y político español,masculino,1852,1904,político,España
http://www.wikidata.org/entity/Q29564346,calle de Augusto Figueroa,http://www.wikidata.org/entity/Q16489206,Augusto Suárez de Figueroa,periodista y político español,masculino,1852,1904,periodista,España
http://www.wikidata.org/entity/Q28052812,calle de Ayala,http://www.wikidata.org/entity/Q354137,Adelardo López de Ayala,"dramaturgo, académico y político español (1828-1879)",masculino,1828,1879,escritor,España
http://www.wikidata.org/entity/Q28052812,calle de Ayala,http://www.wikidata.org/entity/Q354137,Adelardo López de Ayala,"dramaturgo, académico y político español (1828-1879)",masculino,1828,1879,poeta,España
http://www.wikidata.org/entity/Q28052812,calle de Ayala,http://www.wikidata.org/entity/Q354137,Adelardo López de Ayala,"dramaturgo, académico y político español (1828-1879)",masculino,1828,1879,político,España
http://www.wikidata.org/entity/Q28052812,calle de Ayala,http://www.wikidata.org/entity/Q354137,Adelardo López de Ayala,"dramaturgo, académico y político español (1828-1879)",masculino,1828,1879,dramaturgo,España
http://www.wikidata.org/entity/Q5740811,calle de Bailén,http://www.wikidata.org/entity/Q1364346,batalla de Bailén,batalla de la guerra de la Independencia Española (19 de julio de 1808),,,,,
http://www.wikidata.org/entity/Q28940350,calle de Balbina Valverde,http://www.wikidata.org/entity/Q5717120,Balbina Valverde,actora de teatro española (1840-1910),femenino,1840,1910,actor,España
http://www.wikidata.org/entity/Q63349357,calle de Baltasar Gracián,http://www.wikidata.org/entity/Q360512,Baltasar Gracián,escritor y filósofo jesuita aragonés,masculino,1604,1658,escritor,España
http://www.wikidata.org/entity/Q63349357,calle de Baltasar Gracián,http://www.wikidata.org/entity/Q360512,Baltasar Gracián,escritor y filósofo jesuita aragonés,masculino,1604,1658,presbítero católico de rito latino,España
http://www.wikidata.org/entity/Q63349357,calle de Baltasar Gracián,http://www.wikidata.org/entity/Q360512,Baltasar Gracián,escritor y filósofo jesuita aragonés,masculino,1604,1658,filósofo,España
http://www.wikidata.org/entity/Q63349357,calle de Baltasar Gracián,http://www.wikidata.org/entity/Q360512,Baltasar Gracián,escritor y filósofo jesuita aragonés,masculino,1604,1658,escritor,Corona de Aragón
http://www.wikidata.org/entity/Q63349357,calle de Baltasar Gracián,http://www.wikidata.org/entity/Q360512,Baltasar Gracián,escritor y filósofo jesuita aragonés,masculino,1604,1658,presbítero católico de rito latino,Corona de Aragón
http://www.wikidata.org/entity/Q63349357,calle de Baltasar Gracián,http://www.wikidata.org/entity/Q360512,Baltasar Gracián,escritor y filósofo jesuita aragonés,masculino,1604,1658,filósofo,Corona de Aragón
http://www.wikidata.org/entity/Q47020909,calle de Barbieri,http://www.wikidata.org/entity/Q1236051,Francisco Asenjo Barbieri,compositor español,masculino,1823,1894,compositor,España
http://www.wikidata.org/entity/Q47020909,calle de Barbieri,http://www.wikidata.org/entity/Q1236051,Francisco Asenjo Barbieri,compositor español,masculino,1823,1894,director de orquesta,España
http://www.wikidata.org/entity/Q47020909,calle de Barbieri,http://www.wikidata.org/entity/Q1236051,Francisco Asenjo Barbieri,compositor español,masculino,1823,1894,restaurador,España
http://www.wikidata.org/entity/Q47020909,calle de Barbieri,http://www.wikidata.org/entity/Q1236051,Francisco Asenjo Barbieri,compositor español,masculino,1823,1894,musicólogo,España
http://www.wikidata.org/entity/Q47020909,calle de Barbieri,http://www.wikidata.org/entity/Q1236051,Francisco Asenjo Barbieri,compositor español,masculino,1823,1894,teórico de la música,España
http://www.wikidata.org/entity/Q47020909,calle de Barbieri,http://www.wikidata.org/entity/Q1236051,Francisco Asenjo Barbieri,compositor español,masculino,1823,1894,historiador de la música,España
http://www.wikidata.org/entity/Q27048338,calle de Barcelona,http://www.wikidata.org/entity/Q1492,Barcelona,"capital de Cataluña, España",,,,,
http://www.wikidata.org/entity/Q27051120,calle de Barceló,http://www.wikidata.org/entity/Q176476,Antonio Barceló,Teniente General de la Real Armada española,masculino,1716,1797,militar,España
http://www.wikidata.org/entity/Q27051120,calle de Barceló,http://www.wikidata.org/entity/Q176476,Antonio Barceló,Teniente General de la Real Armada española,masculino,1716,1797,corsario,España
http://www.wikidata.org/entity/Q28987115,calle de Beatriz Galindo,http://www.wikidata.org/entity/Q1708316,Beatriz Galindo,aristócrata castellana,femenino,,1535,escritor,Corona de Castilla
http://www.wikidata.org/entity/Q28987115,calle de Beatriz Galindo,http://www.wikidata.org/entity/Q1708316,Beatriz Galindo,aristócrata castellana,femenino,,1535,médico,Corona de Castilla
http://www.wikidata.org/entity/Q28987115,calle de Beatriz Galindo,http://www.wikidata.org/entity/Q1708316,Beatriz Galindo,aristócrata castellana,femenino,,1535,humanista del Renacimiento,Corona de Castilla
http://www.wikidata.org/entity/Q62935606,calle de Beatriz de Bobadilla,http://www.wikidata.org/entity/Q20100559,Beatriz de Bobadilla,"dama castellana, marquesa de Moya",femenino,1440,1511,dama de compañía,Corona de Castilla
http://www.wikidata.org/entity/Q28016182,calle de Benito Gutiérrez,http://www.wikidata.org/entity/Q21872966,Benito Gutiérrez,jurista español,masculino,1826,1885,político,España
http://www.wikidata.org/entity/Q28016182,calle de Benito Gutiérrez,http://www.wikidata.org/entity/Q21872966,Benito Gutiérrez,jurista español,masculino,1826,1885,profesor,España
http://www.wikidata.org/entity/Q28016182,calle de Benito Gutiérrez,http://www.wikidata.org/entity/Q21872966,Benito Gutiérrez,jurista español,masculino,1826,1885,jurista,España
http://www.wikidata.org/entity/Q28524780,calle de Blanca de Navarra,http://www.wikidata.org/entity/Q853282,Blanca de Trastámara y Evreux,infanta de Navarra,femenino,1424,1464,político,Reino de Navarra
http://www.wikidata.org/entity/Q29405139,calle de Blas Cabrera,http://www.wikidata.org/entity/Q3327470,Blas Cabrera Felipe,físico español,masculino,1878,1945,político,España
http://www.wikidata.org/entity/Q29405139,calle de Blas Cabrera,http://www.wikidata.org/entity/Q3327470,Blas Cabrera Felipe,físico español,masculino,1878,1945,físico,España
http://www.wikidata.org/entity/Q29405139,calle de Blas Cabrera,http://www.wikidata.org/entity/Q3327470,Blas Cabrera Felipe,físico español,masculino,1878,1945,político,México
http://www.wikidata.org/entity/Q29405139,calle de Blas Cabrera,http://www.wikidata.org/entity/Q3327470,Blas Cabrera Felipe,físico español,masculino,1878,1945,físico,México
http://www.wikidata.org/entity/Q26831099,calle de Blasco de Garay,http://www.wikidata.org/entity/Q881771,Blasco de Garay,científico español,masculino,1500,1552,marino,España
http://www.wikidata.org/entity/Q26831099,calle de Blasco de Garay,http://www.wikidata.org/entity/Q881771,Blasco de Garay,científico español,masculino,1500,1552,militar,España
http://www.wikidata.org/entity/Q26831099,calle de Blasco de Garay,http://www.wikidata.org/entity/Q881771,Blasco de Garay,científico español,masculino,1500,1552,inventor,España
http://www.wikidata.org/entity/Q28024373,calle de Boix y Morer,http://www.wikidata.org/entity/Q28024362,Elzeario Boix,ingeniero español,masculino,1828,1896,ingeniero,España
http://www.wikidata.org/entity/Q28024373,calle de Boix y Morer,http://www.wikidata.org/entity/Q28024362,Elzeario Boix,ingeniero español,masculino,1828,1896,"ingeniero de caminos, canales y puertos",España
http://www.wikidata.org/entity/Q28024373,calle de Boix y Morer,http://www.wikidata.org/entity/Q25423445,José Morer,ingeniero español,masculino,1823,1906,ingeniero,España
http://www.wikidata.org/entity/Q5740815,calle de Bravo Murillo,http://www.wikidata.org/entity/Q200476,Juan Bravo Murillo,político español,masculino,1803,1873,escritor,España
http://www.wikidata.org/entity/Q5740815,calle de Bravo Murillo,http://www.wikidata.org/entity/Q200476,Juan Bravo Murillo,político español,masculino,1803,1873,abogado,España
http://www.wikidata.org/entity/Q5740815,calle de Bravo Murillo,http://www.wikidata.org/entity/Q200476,Juan Bravo Murillo,político español,masculino,1803,1873,político,España
http://www.wikidata.org/entity/Q5740815,calle de Bravo Murillo,http://www.wikidata.org/entity/Q200476,Juan Bravo Murillo,político español,masculino,1803,1873,economista,España
http://www.wikidata.org/entity/Q27309245,calle de Bretón de los Herreros,http://www.wikidata.org/entity/Q3774440,Manuel Bretón de los Herreros,"dramaturgo, poeta y periodista español",masculino,1796,1873,escritor,España
http://www.wikidata.org/entity/Q27309245,calle de Bretón de los Herreros,http://www.wikidata.org/entity/Q3774440,Manuel Bretón de los Herreros,"dramaturgo, poeta y periodista español",masculino,1796,1873,poeta,España
http://www.wikidata.org/entity/Q27309245,calle de Bretón de los Herreros,http://www.wikidata.org/entity/Q3774440,Manuel Bretón de los Herreros,"dramaturgo, poeta y periodista español",masculino,1796,1873,periodista,España
http://www.wikidata.org/entity/Q27309245,calle de Bretón de los Herreros,http://www.wikidata.org/entity/Q3774440,Manuel Bretón de los Herreros,"dramaturgo, poeta y periodista español",masculino,1796,1873,crítico literario,España
http://www.wikidata.org/entity/Q56155420,calle de Bucarest,http://www.wikidata.org/entity/Q19660,Bucarest,capital de Rumania,,,,,
http://www.wikidata.org/entity/Q27430098,calle de Bustamante,http://www.wikidata.org/entity/Q5931800,Joaquín Bustamante y Quevedo,militar español,masculino,1847,1898,militar,España
http://www.wikidata.org/entity/Q29413520,calle de Bárbara de Braganza,http://www.wikidata.org/entity/Q230878,Bárbara de Braganza,reina consorte de España (1746-1758),femenino,1711,1758,reina reinante,España
http://www.wikidata.org/entity/Q29413520,calle de Bárbara de Braganza,http://www.wikidata.org/entity/Q230878,Bárbara de Braganza,reina consorte de España (1746-1758),femenino,1711,1758,compositor,España
http://www.wikidata.org/entity/Q29413520,calle de Bárbara de Braganza,http://www.wikidata.org/entity/Q230878,Bárbara de Braganza,reina consorte de España (1746-1758),femenino,1711,1758,socialité,España
http://www.wikidata.org/entity/Q29413520,calle de Bárbara de Braganza,http://www.wikidata.org/entity/Q230878,Bárbara de Braganza,reina consorte de España (1746-1758),femenino,1711,1758,mecenas,España
http://www.wikidata.org/entity/Q29413520,calle de Bárbara de Braganza,http://www.wikidata.org/entity/Q230878,Bárbara de Braganza,reina consorte de España (1746-1758),femenino,1711,1758,reina reinante,Reino de Portugal
http://www.wikidata.org/entity/Q29413520,calle de Bárbara de Braganza,http://www.wikidata.org/entity/Q230878,Bárbara de Braganza,reina consorte de España (1746-1758),femenino,1711,1758,compositor,Reino de Portugal
http://www.wikidata.org/entity/Q29413520,calle de Bárbara de Braganza,http://www.wikidata.org/entity/Q230878,Bárbara de Braganza,reina consorte de España (1746-1758),femenino,1711,1758,socialité,Reino de Portugal
http://www.wikidata.org/entity/Q29413520,calle de Bárbara de Braganza,http://www.wikidata.org/entity/Q230878,Bárbara de Braganza,reina consorte de España (1746-1758),femenino,1711,1758,mecenas,Reino de Portugal
http://www.wikidata.org/entity/Q29920817,calle de Cadarso,http://www.wikidata.org/entity/Q11689825,Luis Cadarso y Rey,militar español,masculino,1843,1898,militar,España
http://www.wikidata.org/entity/Q27243690,calle de Calvo Asensio,http://www.wikidata.org/entity/Q3814954,Pedro Calvo Asensio,"periodista, político, farmacéutico y dramaturgo español.",masculino,1821,1863,escritor,España
http://www.wikidata.org/entity/Q27243690,calle de Calvo Asensio,http://www.wikidata.org/entity/Q3814954,Pedro Calvo Asensio,"periodista, político, farmacéutico y dramaturgo español.",masculino,1821,1863,político,España
http://www.wikidata.org/entity/Q27243690,calle de Calvo Asensio,http://www.wikidata.org/entity/Q3814954,Pedro Calvo Asensio,"periodista, político, farmacéutico y dramaturgo español.",masculino,1821,1863,farmacéutico,España
http://www.wikidata.org/entity/Q27243690,calle de Calvo Asensio,http://www.wikidata.org/entity/Q3814954,Pedro Calvo Asensio,"periodista, político, farmacéutico y dramaturgo español.",masculino,1821,1863,traductor,España
http://www.wikidata.org/entity/Q27243690,calle de Calvo Asensio,http://www.wikidata.org/entity/Q3814954,Pedro Calvo Asensio,"periodista, político, farmacéutico y dramaturgo español.",masculino,1821,1863,periodista,España
http://www.wikidata.org/entity/Q27243690,calle de Calvo Asensio,http://www.wikidata.org/entity/Q3814954,Pedro Calvo Asensio,"periodista, político, farmacéutico y dramaturgo español.",masculino,1821,1863,editor,España
http://www.wikidata.org/entity/Q28529561,calle de Campoamor,http://www.wikidata.org/entity/Q64578,Ramón de Campoamor,literato y político español (1817-1901),masculino,1817,1901,escritor,España
http://www.wikidata.org/entity/Q28529561,calle de Campoamor,http://www.wikidata.org/entity/Q64578,Ramón de Campoamor,literato y político español (1817-1901),masculino,1817,1901,poeta,España
http://www.wikidata.org/entity/Q28529561,calle de Campoamor,http://www.wikidata.org/entity/Q64578,Ramón de Campoamor,literato y político español (1817-1901),masculino,1817,1901,político,España
http://www.wikidata.org/entity/Q25410886,calle de Carlos Arniches,http://www.wikidata.org/entity/Q1042706,Carlos Arniches,dramaturgo español,masculino,1866,1943,escritor,España
http://www.wikidata.org/entity/Q25410886,calle de Carlos Arniches,http://www.wikidata.org/entity/Q1042706,Carlos Arniches,dramaturgo español,masculino,1866,1943,escritor,España
http://www.wikidata.org/entity/Q25410886,calle de Carlos Arniches,http://www.wikidata.org/entity/Q1042706,Carlos Arniches,dramaturgo español,masculino,1866,1943,dramaturgo,España
http://www.wikidata.org/entity/Q25410886,calle de Carlos Arniches,http://www.wikidata.org/entity/Q1042706,Carlos Arniches,dramaturgo español,masculino,1866,1943,dramaturgo,España
http://www.wikidata.org/entity/Q25410886,calle de Carlos Arniches,http://www.wikidata.org/entity/Q1042706,Carlos Arniches,dramaturgo español,masculino,1866,1943,libretista,España
http://www.wikidata.org/entity/Q25410886,calle de Carlos Arniches,http://www.wikidata.org/entity/Q1042706,Carlos Arniches,dramaturgo español,masculino,1866,1943,libretista,España
http://www.wikidata.org/entity/Q29004341,calle de Carlos III,http://www.wikidata.org/entity/Q36234,Carlos III de España,Rey de España (1759-1788),masculino,1716,1788,gobernante,España
http://www.wikidata.org/entity/Q26960303,calle de Carlos Maurrás,http://www.wikidata.org/entity/Q3048,Charles Maurras,"político, poeta y escritor francés",masculino,1868,1952,escritor,Francia
http://www.wikidata.org/entity/Q26960303,calle de Carlos Maurrás,http://www.wikidata.org/entity/Q3048,Charles Maurras,"político, poeta y escritor francés",masculino,1868,1952,compositor,Francia
http://www.wikidata.org/entity/Q26960303,calle de Carlos Maurrás,http://www.wikidata.org/entity/Q3048,Charles Maurras,"político, poeta y escritor francés",masculino,1868,1952,poeta,Francia
http://www.wikidata.org/entity/Q26960303,calle de Carlos Maurrás,http://www.wikidata.org/entity/Q3048,Charles Maurras,"político, poeta y escritor francés",masculino,1868,1952,político,Francia
http://www.wikidata.org/entity/Q26960303,calle de Carlos Maurrás,http://www.wikidata.org/entity/Q3048,Charles Maurras,"político, poeta y escritor francés",masculino,1868,1952,periodista,Francia
http://www.wikidata.org/entity/Q26960303,calle de Carlos Maurrás,http://www.wikidata.org/entity/Q3048,Charles Maurras,"político, poeta y escritor francés",masculino,1868,1952,filósofo,Francia
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,1990,escritor,España
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,2000,escritor,España
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,1990,dramaturgo,España
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,2000,dramaturgo,España
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,1990,periodista,España
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,2000,periodista,España
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,1990,novelista,España
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,2000,novelista,España
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,1990,escritor,México
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,2000,escritor,México
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,1990,dramaturgo,México
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,2000,dramaturgo,México
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,1990,periodista,México
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,2000,periodista,México
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,1990,novelista,México
http://www.wikidata.org/entity/Q29909274,calle de Carlota O'Neill,http://www.wikidata.org/entity/Q5752296,Carlota O'Neill,escritora y periodista española-mexicana,femenino,1905,2000,novelista,México
http://www.wikidata.org/entity/Q27941430,calle de Carranza,http://www.wikidata.org/entity/Q809545,Bartolomé de Carranza,Arzobispo católico español,masculino,1503,1576,sacerdote católico,España
http://www.wikidata.org/entity/Q27941430,calle de Carranza,http://www.wikidata.org/entity/Q809545,Bartolomé de Carranza,Arzobispo católico español,masculino,1503,1576,fraile,España
http://www.wikidata.org/entity/Q27941430,calle de Carranza,http://www.wikidata.org/entity/Q809545,Bartolomé de Carranza,Arzobispo católico español,masculino,1503,1576,profesor universitario,España
http://www.wikidata.org/entity/Q48525407,calle de Casado del Alisal,http://www.wikidata.org/entity/Q1403817,José Casado del Alisal,pintor español (1832-1886),masculino,1832,1886,pintor,España
http://www.wikidata.org/entity/Q28058833,calle de Castelló,http://www.wikidata.org/entity/Q6068454,Pedro Castelló,médico de cámara del rey Fernando VII de España,masculino,1770,1850,médico,España
http://www.wikidata.org/entity/Q28058833,calle de Castelló,http://www.wikidata.org/entity/Q6068454,Pedro Castelló,médico de cámara del rey Fernando VII de España,masculino,1770,1850,militar,España
http://www.wikidata.org/entity/Q29051443,calle de Cavanilles,http://www.wikidata.org/entity/Q545430,Antonio José de Cavanilles,botánico y naturalista español (1745–1804),masculino,1745,1804,sacerdote,España
http://www.wikidata.org/entity/Q29051443,calle de Cavanilles,http://www.wikidata.org/entity/Q545430,Antonio José de Cavanilles,botánico y naturalista español (1745–1804),masculino,1745,1804,profesor universitario,España
http://www.wikidata.org/entity/Q29051443,calle de Cavanilles,http://www.wikidata.org/entity/Q545430,Antonio José de Cavanilles,botánico y naturalista español (1745–1804),masculino,1745,1804,recolector de plantas,España
http://www.wikidata.org/entity/Q29051443,calle de Cavanilles,http://www.wikidata.org/entity/Q545430,Antonio José de Cavanilles,botánico y naturalista español (1745–1804),masculino,1745,1804,botánico,España
http://www.wikidata.org/entity/Q29051443,calle de Cavanilles,http://www.wikidata.org/entity/Q545430,Antonio José de Cavanilles,botánico y naturalista español (1745–1804),masculino,1745,1804,pteridólogo,España
http://www.wikidata.org/entity/Q29051443,calle de Cavanilles,http://www.wikidata.org/entity/Q545430,Antonio José de Cavanilles,botánico y naturalista español (1745–1804),masculino,1745,1804,recolector científico,España
http://www.wikidata.org/entity/Q26791743,calle de Cea Bermúdez,http://www.wikidata.org/entity/Q963367,Francisco Cea Bermúdez,político y diplomático español,masculino,1779,1850,político,España
http://www.wikidata.org/entity/Q26791743,calle de Cea Bermúdez,http://www.wikidata.org/entity/Q963367,Francisco Cea Bermúdez,político y diplomático español,masculino,1779,1850,diplomático,España
http://www.wikidata.org/entity/Q20014008,calle de Cervantes,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,escritor español,masculino,1547,1616,escritor,Corona de Castilla
http://www.wikidata.org/entity/Q20014008,calle de Cervantes,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,escritor español,masculino,1547,1616,poeta,Corona de Castilla
http://www.wikidata.org/entity/Q20014008,calle de Cervantes,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,escritor español,masculino,1547,1616,dramaturgo,Corona de Castilla
http://www.wikidata.org/entity/Q20014008,calle de Cervantes,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,escritor español,masculino,1547,1616,contador,Corona de Castilla
